unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
66289007,2025-09-27T01:28:11.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,603 HOLLYWOOD AVENUE,HOLLYWOOD AVENUE,SCHLEY AVENUE,RANDALL AVENUE,SCHLEY AVENUE,RANDALL AVENUE,ADDRESS,BRONX,HOLLYWOOD AVENUE,,In Progress,,,2025-09-27T01:52:13.000,10 BRONX,2054370078.0,BRONX,1034643.0,240226.0,PHONE,Unspecified,BRONX,,,,,,,,40.82589664968455,-73.8179160789492,"
,  
(40.82589664968455, -73.8179160789492)"
66281463,2025-09-27T01:28:05.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:46:47.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66287432,2025-09-27T01:27:51.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460.0,591 VAN NEST AVENUE,VAN NEST AVENUE,TAYLOR AVENUE,GARFIELD STREET,TAYLOR AVENUE,GARFIELD STREET,ADDRESS,BRONX,VAN NEST AVENUE,,In Progress,,,2025-09-27T02:47:06.000,11 BRONX,2040210029.0,BRONX,1020698.0,246188.0,MOBILE,Unspecified,BRONX,,,,,,,,40.84232915383804,-73.86827075544613,"
,  
(40.84232915383804, -73.86827075544613)"
66279954,2025-09-27T01:27:47.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462.0,2148 BARNES AVENUE,BARNES AVENUE,LYDIG AVENUE,PELHAM PARKWAY SOUTH,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,BARNES AVENUE,,In Progress,,,2025-09-27T01:44:48.000,11 BRONX,2043220010.0,BRONX,1021917.0,250858.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85514179384706,-73.86383885457624,"
,  
(40.85514179384706, -73.86383885457624)"
66279908,2025-09-27T01:27:46.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11207.0,630 JEROME STREET,JEROME STREET,NEW LOTS AVENUE,MCCLANCY PLACE,NEW LOTS AVENUE,MCCLANCY PLACE,ADDRESS,BROOKLYN,JEROME STREET,,In Progress,,,2025-09-27T01:46:27.000,05 BROOKLYN,3043070022.0,BROOKLYN,1016227.0,181618.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6651184379994,-73.88473675809713,"
,  
(40.665118437999396, -73.88473675809713)"
66287355,2025-09-27T01:27:40.000,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11412.0,198-12 111 AVENUE,111 AVENUE,198 STREET,199 STREET,198 STREET,199 STREET,ADDRESS,SAINT ALBANS,111 AVENUE,,In Progress,,,2025-09-27T02:17:06.000,12 QUEENS,4109560006.0,QUEENS,1051325.0,195728.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.70365069000104,-73.75808367661952,"
,  
(40.70365069000104, -73.75808367661952)"
66281379,2025-09-27T01:27:38.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10461.0,2105 CONTINENTAL AVENUE,CONTINENTAL AVENUE,EAST  196 STREET,EAST  197 STREET,EAST  196 STREET,EAST  197 STREET,ADDRESS,BRONX,CONTINENTAL AVENUE,,In Progress,,,,10 BRONX,2042430036.0,BRONX,1031016.0,250468.0,MOBILE,Unspecified,BRONX,,,,,,,,40.8540278537448,-73.8309499862145,"
,  
(40.854027853744796, -73.8309499862145)"
66278455,2025-09-27T01:27:28.000,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11372.0,95-15B NORTHERN BOULEVARD,NORTHERN BOULEVARD,95 STREET,96 STREET,95 STREET,96 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,,In Progress,,,2025-09-27T01:39:18.000,03 QUEENS,,QUEENS,1019465.0,215054.0,ONLINE,Unspecified,QUEENS,Other,,,,,,,40.75687992090349,-73.87289029929983,"
,  
(40.75687992090349, -73.87289029929983)"
66278452,2025-09-27T01:27:04.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11207.0,135 VERMONT STREET,VERMONT STREET,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,VERMONT STREET,,In Progress,,,2025-09-27T02:19:25.000,05 BROOKLYN,3036720008.0,BROOKLYN,1013343.0,185853.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67675250322961,-73.89511404096925,"
,  
(40.67675250322961, -73.89511404096925)"
66283674,2025-09-27T01:27:02.000,2025-09-27T01:35:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002.0,168 DELANCEY ST NORTH,DELANCEY ST NORTH,CLINTON STREET,ATTORNEY STREET,CLINTON STREET,ATTORNEY STREET,ADDRESS,NEW YORK,DELANCEY ST NORTH,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:35:13.000,03 MANHATTAN,,MANHATTAN,988269.0,200735.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.717647023559216,-73.98550183161319,"
,  
(40.717647023559216, -73.98550183161319)"
66286771,2025-09-27T01:27:01.000,2025-09-27T01:30:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459.0,1023 TIFFANY STREET,TIFFANY STREET,EAST  165 STREET,EAST  167 STREET,EAST  165 STREET,EAST  167 STREET,ADDRESS,BRONX,TIFFANY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:30:36.000,02 BRONX,2027160175.0,BRONX,1013344.0,239616.0,ONLINE,Unspecified,BRONX,,,,,,,,40.82431821139397,-73.89487783237274,"
,  
(40.82431821139397, -73.89487783237274)"
66285910,2025-09-27T01:26:58.000,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11208.0,DREW STREET,DREW STREET,DREW STREET,LINDEN BOULEVARD,DREW STREET,LINDEN BOULEVARD,INTERSECTION,,,,In Progress,,,2025-09-27T02:29:17.000,05 BROOKLYN,,BROOKLYN,1022820.0,183306.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66972534989857,-73.86096222619501,"
,  
(40.66972534989857, -73.86096222619501)"
66279960,2025-09-27T01:26:48.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237.0,TROUTMAN STREET,TROUTMAN STREET,TROUTMAN STREET,WYCKOFF AVENUE,TROUTMAN STREET,WYCKOFF AVENUE,INTERSECTION,,,,In Progress,,,,04 BROOKLYN,,BROOKLYN,1005636.0,196710.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70657442499495,-73.92286480063883,"
,  
(40.70657442499495, -73.92286480063883)"
66278447,2025-09-27T01:26:44.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233.0,841 HALSEY STREET,HALSEY STREET,HOWARD AVENUE,SARATOGA AVENUE,HOWARD AVENUE,SARATOGA AVENUE,ADDRESS,BROOKLYN,HALSEY STREET,,In Progress,,,2025-09-27T01:45:52.000,03 BROOKLYN,3014910050.0,BROOKLYN,1006694.0,188979.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68535201436509,-73.91907456016442,"
,  
(40.68535201436509, -73.91907456016442)"
66287422,2025-09-27T01:26:41.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:46:51.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66284484,2025-09-27T01:26:40.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10024.0,60 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,RIVERSIDE DRIVE,,In Progress,,,2025-09-27T01:46:32.000,07 MANHATTAN,1011860052.0,MANHATTAN,988975.0,225024.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78431383665744,-73.98293793583282,"
,  
(40.78431383665744, -73.98293793583282)"
66284474,2025-09-27T01:26:31.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237.0,1525 GATES AVENUE,GATES AVENUE,IRVING AVENUE,MYRTLE AVENUE,IRVING AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,,In Progress,,,,04 BROOKLYN,3033360022.0,BROOKLYN,1008433.0,193937.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69895599217702,-73.91278652235012,"
,  
(40.69895599217702, -73.91278652235012)"
66285999,2025-09-27T01:25:57.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11212.0,1154 CLARKSON AVENUE,CLARKSON AVENUE,EAST   96 STREET,ROCKAWAY PARKWAY,EAST   96 STREET,ROCKAWAY PARKWAY,ADDRESS,BROOKLYN,CLARKSON AVENUE,,In Progress,,,2025-09-27T01:45:18.000,17 BROOKLYN,3046510001.0,BROOKLYN,1006424.0,180020.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66076226149399,-73.92007756078272,"
,  
(40.66076226149399, -73.92007756078272)"
66285953,2025-09-27T01:25:49.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10016.0,593 2 AVENUE,2 AVENUE,EAST   32 STREET,EAST   33 STREET,EAST   32 STREET,EAST   33 STREET,ADDRESS,NEW YORK,2 AVENUE,,In Progress,,,2025-09-27T01:52:42.000,06 MANHATTAN,1009130028.0,MANHATTAN,990742.0,210260.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74378934581704,-73.97657152469657,"
,  
(40.743789345817035, -73.97657152469657)"
66284393,2025-09-27T01:25:43.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228.0,288 BAY   10 STREET,BAY   10 STREET,CROPSEY AVENUE,INDEPENDENCE AVENUE,CROPSEY AVENUE,INDEPENDENCE AVENUE,ADDRESS,BROOKLYN,BAY   10 STREET,,In Progress,,,2025-09-27T02:26:54.000,11 BROOKLYN,3064600062.0,BROOKLYN,980168.0,159795.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.605275750512135,-74.01470065000628,"
,  
(40.605275750512135, -74.01470065000628)"
66284390,2025-09-27T01:25:36.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10452.0,1173 GRAND CONCOURSE,GRAND CONCOURSE,MCCLELLAN STREET,TUDOR PLACE,MCCLELLAN STREET,TUDOR PLACE,ADDRESS,BRONX,GRAND CONCOURSE,,In Progress,,,2025-09-27T01:42:01.000,04 BRONX,2024630016.0,BRONX,1006757.0,242960.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83351577141857,-73.9186666847388,"
,  
(40.83351577141857, -73.9186666847388)"
66287421,2025-09-27T01:25:16.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:46:54.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66289026,2025-09-27T01:25:06.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10454.0,370 EAST  143 STREET,EAST  143 STREET,ALEXANDER AVENUE,WILLIS AVENUE,ALEXANDER AVENUE,WILLIS AVENUE,ADDRESS,BRONX,EAST  143 STREET,,In Progress,,,2025-09-27T01:51:43.000,01 BRONX,2023040001.0,BRONX,1005903.0,235393.0,MOBILE,Unspecified,BRONX,,,,,,,,40.81274864402764,-73.9217771925311,"
,  
(40.812748644027636, -73.9217771925311)"
66287431,2025-09-27T01:25:04.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11209.0,101 72 STREET,72 STREET,NARROWS AVENUE,COLONIAL ROAD,NARROWS AVENUE,COLONIAL ROAD,ADDRESS,BROOKLYN,72 STREET,,In Progress,,,,10 BROOKLYN,3058880055.0,BROOKLYN,974953.0,170654.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.635077505279305,-74.0334965656021,"
,  
(40.635077505279305, -74.0334965656021)"
66288851,2025-09-27T01:24:59.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453.0,1740 POPHAM AVENUE,POPHAM AVENUE,WEST  176 STREET,PALISADE PLACE,WEST  176 STREET,PALISADE PLACE,ADDRESS,BRONX,POPHAM AVENUE,,In Progress,,,,05 BRONX,2028770436.0,BRONX,1006587.0,249293.0,PHONE,Unspecified,BRONX,,,,,,,,40.850898430188295,-73.91925991764262,"
,  
(40.850898430188295, -73.91925991764262)"
66284457,2025-09-27T01:24:56.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025.0,2700 BROADWAY,BROADWAY,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,BROADWAY,,In Progress,,,2025-09-27T02:11:13.000,07 MANHATTAN,1018757501.0,MANHATTAN,993151.0,230348.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79892356204648,-73.96785126634315,"
,  
(40.79892356204648, -73.96785126634315)"
66278438,2025-09-27T01:24:34.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462.0,2143 BARNES AVENUE,BARNES AVENUE,LYDIG AVENUE,PELHAM PARKWAY SOUTH,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,BARNES AVENUE,,In Progress,,,,11 BRONX,2043210001.0,BRONX,1021908.0,250714.0,ONLINE,Unspecified,BRONX,,,,,,,,40.854746595664245,-73.86387219724463,"
,  
(40.854746595664245, -73.86387219724463)"
66287753,2025-09-27T01:24:28.000,,DOHMH,Department of Health and Mental Hygiene,Smoking or Vaping,Allowed in Smoke Free Area,Residential Building,11103.0,30-93 38 STREET,38 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,ASTORIA,38 STREET,,In Progress,,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2025-09-27T01:24:33.000,01 QUEENS,4006607503.0,QUEENS,1007111.0,216972.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.76218491030633,-73.91747591296894,"
,  
(40.76218491030633, -73.91747591296894)"
66285984,2025-09-27T01:24:19.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012.0,101 MACDOUGAL STREET,MACDOUGAL STREET,BLEECKER STREET,MINETTA LANE,BLEECKER STREET,MINETTA LANE,ADDRESS,NEW YORK,MAC DOUGAL STREET,,In Progress,,,2025-09-27T01:42:43.000,02 MANHATTAN,1005420050.0,MANHATTAN,984007.0,205073.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72955469235684,-74.00087675651746,"
,  
(40.72955469235684, -74.00087675651746)"
66279951,2025-09-27T01:24:12.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201.0,90 SANDS STREET,SANDS STREET,PEARL STREET,JAY STREET,PEARL STREET,JAY STREET,ADDRESS,BROOKLYN,SANDS STREET,,In Progress,,,2025-09-27T02:24:26.000,02 BROOKLYN,3000870009.0,BROOKLYN,987794.0,194331.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70006976346633,-73.9872187206513,"
,  
(40.70006976346633, -73.9872187206513)"
66281450,2025-09-27T01:23:52.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:47:01.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66288936,2025-09-27T01:23:11.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385.0,78-02 79 PLACE,79 PLACE,78 AVENUE,MYRTLE AVENUE,78 AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,79 PLACE,,In Progress,,,,05 QUEENS,4038280051.0,QUEENS,1020145.0,195992.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.704556723364846,-73.87053750918777,"
,  
(40.704556723364846, -73.87053750918777)"
66279905,2025-09-27T01:22:49.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011.0,126 WEST   13 STREET,WEST   13 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   13 STREET,,In Progress,,,2025-09-27T02:02:35.000,02 MANHATTAN,1006080026.0,MANHATTAN,984721.0,207809.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73706433046593,-73.99830041620608,"
,  
(40.73706433046593, -73.99830041620608)"
66279966,2025-09-27T01:22:39.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10454.0,370 EAST  143 STREET,EAST  143 STREET,ALEXANDER AVENUE,WILLIS AVENUE,ALEXANDER AVENUE,WILLIS AVENUE,ADDRESS,BRONX,EAST  143 STREET,,In Progress,,,2025-09-27T01:51:03.000,01 BRONX,2023040001.0,BRONX,1005903.0,235393.0,MOBILE,Unspecified,BRONX,,,,,,,,40.81274864402764,-73.9217771925311,"
,  
(40.812748644027636, -73.9217771925311)"
66279949,2025-09-27T01:22:28.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:46:56.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66279935,2025-09-27T01:22:26.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032.0,100 AUDUBON AVENUE,AUDUBON AVENUE,WEST  170 STREET,WEST  171 STREET,WEST  170 STREET,WEST  171 STREET,ADDRESS,NEW YORK,AUDUBON AVENUE,,In Progress,,,,12 MANHATTAN,1021270022.0,MANHATTAN,1001571.0,245982.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.841821976346026,-73.93739946817965,"
,  
(40.841821976346026, -73.93739946817965)"
66280920,2025-09-27T01:22:02.000,2025-09-27T01:26:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029.0,420 EAST  111 STREET,EAST  111 STREET,A NEW STREET,FRANKLIN D ROOSEVELT DRIVE,A NEW STREET,FRANKLIN D ROOSEVELT DRIVE,ADDRESS,NEW YORK,EAST  111 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:26:25.000,11 MANHATTAN,1017010001.0,MANHATTAN,1001824.0,227931.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.79227656115204,-73.93653235899903,"
,  
(40.792276561152036, -73.93653235899903)"
66279790,2025-09-27T01:21:54.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461.0,1954 LURTING AVENUE,LURTING AVENUE,RHINELANDER AVENUE,NEILL AVENUE,RHINELANDER AVENUE,NEILL AVENUE,ADDRESS,BRONX,LURTING AVENUE,,In Progress,,,,11 BRONX,2042710060.0,BRONX,1024036.0,249784.0,MOBILE,Unspecified,BRONX,,,,,,,,40.852184692759366,-73.85618534155962,"
,  
(40.852184692759366, -73.85618534155962)"
66279906,2025-09-27T01:21:45.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11377.0,59-10 WOODSIDE AVENUE,WOODSIDE AVENUE,59 STREET,60 STREET,59 STREET,60 STREET,ADDRESS,WOODSIDE,WOODSIDE AVENUE,,In Progress,,,2025-09-27T02:34:26.000,02 QUEENS,4013310041.0,QUEENS,1010479.0,210832.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74532282812181,-73.9053420000799,"
,  
(40.74532282812181, -73.9053420000799)"
66282969,2025-09-27T01:21:33.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224.0,2929 WEST   31 STREET,WEST   31 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   31 STREET,,In Progress,,,2025-09-27T01:53:27.000,13 BROOKLYN,3070500001.0,BROOKLYN,984957.0,148782.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57504818064165,-73.99745500833791,"
,  
(40.57504818064165, -73.99745500833791)"
66284395,2025-09-27T01:21:05.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11374.0,99-30 62 AVENUE,62 AVENUE,99 STREET,102 STREET,99 STREET,102 STREET,ADDRESS,REGO PARK,62 AVENUE,,In Progress,,Your complaint has been received by the Police Department and additional information will be available later.,2025-09-27T01:57:34.000,06 QUEENS,4021070020.0,QUEENS,1023606.0,207124.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.73509662549455,-73.85798965221169,"
,  
(40.73509662549455, -73.85798965221169)"
66287403,2025-09-27T01:21:04.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,661 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,In Progress,,,2025-09-27T02:47:26.000,12 BRONX,2048330027.0,BRONX,1022955.0,264223.0,MOBILE,Unspecified,BRONX,,,,,,,,40.891820074686,-73.860009421079,"
,  
(40.891820074685995, -73.860009421079)"
66277915,2025-09-27T01:21:01.000,2025-09-27T01:34:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10029.0,2017 1 AVENUE,1 AVENUE,EAST  103 STREET,EAST  104 STREET,EAST  103 STREET,EAST  104 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-09-27T01:34:41.000,11 MANHATTAN,1016750030.0,MANHATTAN,1000562.0,226456.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78823050320488,-73.94109359098199,"
,  
(40.78823050320488, -73.94109359098199)"
66287447,2025-09-27T01:20:54.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10462.0,1146 CASTLE HILL AVENUE,CASTLE HILL AVENUE,EAST  177 STREET,POWELL AVENUE,EAST  177 STREET,POWELL AVENUE,ADDRESS,BRONX,CASTLE HILL AVENUE,,In Progress,,,,09 BRONX,2038190001.0,BRONX,1025542.0,242037.0,MOBILE,Unspecified,BRONX,,,,,,,,40.830914555116365,-73.85078930566334,"
,  
(40.830914555116365, -73.85078930566334)"
66284491,2025-09-27T01:20:51.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11209.0,8313 3 AVENUE,3 AVENUE,83 STREET,84 STREET,83 STREET,84 STREET,ADDRESS,BROOKLYN,3 AVENUE,,In Progress,,,2025-09-27T02:19:43.000,10 BROOKLYN,3060170005.0,BROOKLYN,975866.0,167175.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62552929667999,-74.03020275663918,"
,  
(40.625529296679986, -74.03020275663918)"
66278454,2025-09-27T01:20:41.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10029.0,330 EAST  115 STREET,EAST  115 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST  115 STREET,,In Progress,,,2025-09-27T02:50:27.000,11 MANHATTAN,1016840001.0,MANHATTAN,1001677.0,229207.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.79577912624149,-73.9370599310458,"
,  
(40.79577912624149, -73.9370599310458)"
66288998,2025-09-27T01:20:40.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10024.0,476 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST   82 STREET,WEST   83 STREET,WEST   82 STREET,WEST   83 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,In Progress,,,2025-09-27T01:44:18.000,07 MANHATTAN,1012300133.0,MANHATTAN,990743.0,225492.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78559724980724,-73.97655320238773,"
,  
(40.78559724980724, -73.97655320238773)"
